Key,Item Type,Publication Year,Author,Title,Publication Title,DOI,Date,Date Added,Date Modified,Pages,Issue,Volume,Publisher,Extra
U227KLGE,journalArticle,2023,"Moodley, Keymanthri; Rennie, Stuart; Burgess, Theresa",Key Ethical Issues Encountered During Covid-19 Research: A Thematic Analysis of Perspectives From South African Research Ethics Committees,BMC Medical Ethics,10.1186/s12910-023-00888-y,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,1–13,1,24,,Publisher: BioMed Central
CRX8FCCP,journalArticle,2023,"Norbäck, Kajsa; Höglund, Anna T.; Godskesen, Tove; Frygner-Holm, Sara",Ethical Concerns When Recruiting Children with Cancer for Research: Swedish Healthcare Professionals? Perceptions and Experiences,BMC Medical Ethics,10.1186/s12910-023-00901-4,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,1–13,1,24,,Publisher: BMC
9B2BYCDS,journalArticle,2023,"Melle, Laura van; Ham, Lia van der; Voskes, Yolande; Widdershoven, Guy; Scholten, Matthé",Opportunities and Challenges of Self-Binding Directives: An Interview Study with Mental Health Service Users and Professionals in the Netherlands,BMC Medical Ethics,10.1186/s12910-023-00915-y,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1–11,1,24,,Publisher: BMC
Z3D63MQY,journalArticle,2023,"Kerasidou, Angeliki; Georgieva, Antoniya; Dlugatch, Rachel",Trustworthy Artificial Intelligence and Ethical Design: Public Perceptions of Trustworthiness of an Ai-Based Decision-Support Tool in the Context of Intrapartum Care,BMC Medical Ethics,10.1186/s12910-023-00917-w,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1–16,1,24,,Publisher: BioMed Central
3AVQTDIY,journalArticle,2023,"Zuylen, Mark L. van; Snoo-Trimp, Janine C. de; Metselaar, Suzanne; Dongelmans, Dave A.; Molewijk, Bert",Moral Distress and Positive Experiences of Icu Staff During the Covid-19 Pandemic: Lessons Learned,BMC Medical Ethics,10.1186/s12910-023-00919-8,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1–17,1,24,,Publisher: BMC
J5JAALDC,journalArticle,2023,"Hallowell, Nina; Treanor, Darren; Bansal, Daljeet; Prestwich, Graham; Williams, Bethany J.; McKay, Francis",Artificial Intelligence and Medical Research Databases: Ethical Review by Data Access Committees,BMC Medical Ethics,10.1186/s12910-023-00927-8,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,1–7,1,24,,Publisher: BioMed Central
86S563AV,journalArticle,2023,"Salloch, Sabine; Kacprowski, Tim; Balke, Wolf-Tilo; Ursin, Frank; Benzinger, Lasse",Should Artificial Intelligence Be Used to Support Clinical Ethical Decision-Making? A Systematic Review of Reasons,BMC Medical Ethics,10.1186/s12910-023-00929-6,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,1–9,1,24,,Publisher: BioMed Central
IWNR48R2,journalArticle,2023,"Friedrichsen, Maria; Lythell, Caroline; Waldréus, Nana; Jaarsma, Tiny; Helene \AAngström; Milovanovic, Micha; Karlsson, Marit; Milberg, Anna; Thulesius, Hans; Hedman, Christel; Schaller, Anne Söderlund; Jaarsma, Pier",Ethical Challenges Around Thirst in End-of-Life Care ?Experiences of Palliative Care Physicians,BMC Medical Ethics,10.1186/s12910-023-00943-8,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,1–10,1,24,,
RDF8RP5W,journalArticle,2023,"Richards, Bernadette; Toh, Hui Jin; Scheibner, James; Chan, Hui Yun; Lysaght, Tamra","An Ethical Code for Collecting, Using and Transferring Sensitive Health Data: Outcomes of a Modified Policy Delphi Process in Singapore",BMC Medical Ethics,10.1186/s12910-023-00952-7,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1–14,1,24,,Publisher: BioMed Central
B3INC89C,journalArticle,2023,"Vehreschild, J. Janne; Witzenrath, Martin; Winter, Christof; Valentin, Heike; Stellbrink, Christoph; Stecher, Melanie; Scherer, Margarete; Rieg, Siegbert; Reese, Jens-Peter; Pley, Christina; Nauck, Matthias; Muenchhoff, Maximilian; Mitrov, Lazar; Lorbeer, Roberto; Krefting, Dagmar; Illig, Thomas; Haas, Kirsten; Geisler, Ramsia; Berger, Sarah; Anton, Gabi; Pilgram, Lisa; Lorenz-Depiereux, Bettina; Kraus, Monika; Appel, Katharina; Hopff, Sina M.; Tilch, Katharina",Ethical and Coordinative Challenges in Setting Up a National Cohort Study During the Covid-19 Pandemic in Germany,BMC Medical Ethics,10.1186/s12910-023-00959-0,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,1–16,1,24,,Publisher: BioMed Central
36KBCD68,journalArticle,2022,"Kaye, Dan Kabonge",Navigating Ethical Challenges of Conducting Randomized Clinical Trials on Covid-19,"Philosophy, Ethics, and Humanities in Medicine",10.1186/s13010-022-00115-3,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,1–11,1,17,,Publisher: BioMed Central
WNUD4N4Q,journalArticle,2022,"Gross, Dominik; Müller, Regina; Wilhelmy, Saskia",Identifying the Scope of Ethical Challenges Caused by the Ebola Epidemic 2014-2016 in West Africa: A Qualitative Study,"Philosophy, Ethics and Humanities in Medicine",10.1186/s13010-022-00128-y,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,1–11,1,17,,Publisher: BioMed Central
GNV44HVN,journalArticle,2023,"Röhrich, Christina; Kohls, Nikola B.; Krüger, Eckard; Giordano, James",On the Relevance of (the New) Phenomenology to an Ethics of Health Promotions: Toward a Prudent Balance of Understanding and Explanation,"Philosophy, Ethics and Humanities in Medicine",10.1186/s13010-023-00135-7,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,1–9,1,18,,Publisher: BioMed Central
M4G6IFU5,journalArticle,2023,"Melaku, Tsegaye; Zeynudin, Ahmed; Suleman, Sultan",Ethical Challenges and Dilemmas in the Rationing of Health Commodities and Provision of High-Risk Clinical Services During Covid-19 Pandemic in Ethiopia: The Experiences of Frontline Health Workers,"Philosophy, Ethics and Humanities in Medicine",10.1186/s13010-023-00136-6,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,1–12,1,18,,Publisher: BioMed Central
F7JB2LVP,journalArticle,2021,"Beltramini, Enrico",The Government of Evil Machines: An Application of Romano Guardini?s Thought on Technology,Scientia et Fides,10.12775/setf.2021.010,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,257–281,1,9,,
9BJFQJ9Y,journalArticle,2022,"Castelfranchi, Cristiano","For a Science-Oriented, Socially Responsible, and Self-Aware Ai: Beyond Ethical Issues",Laboratorio Dell'ispf,10.12862/lab22csc,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,,,2022,,Publisher: Consiglio Nazionale delle Ricerche (CNR)
YBYESS6Z,journalArticle,2022,"Culbertson, Richard",Grateful Patient Philanthropy: A Challenge to Organizational Ethics,Narrative Inquiry in Bioethics,10.1353/nib.2022.0016,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,47–52,1,12,,
UQ8B8YNW,journalArticle,2023,"Homsy, Megan","When is Enough, Enough?",Narrative Inquiry in Bioethics,10.1353/nib.2023.0020,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,3–4,1,13,,
IRGNJ48B,journalArticle,2022,"Gardiner, Stephen M.",Environmentalizing Bioethics: Planetary Health in a Perfect Moral Storm,Perspectives in Biology and Medicine,10.1353/pbm.2022.0048,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,569–585,4,65,,
S6H2AQVQ,journalArticle,2022,"Buchbinder, Mara; Berlinger, Nancy; Jenkins, Tania M.",Protecting Practitioners in Stressed Systems: Translational Bioethics and the Covid-19 Pandemic,Perspectives in Biology and Medicine,10.1353/pbm.2022.0055,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,637–645,4,65,,
KY7H6VQM,journalArticle,2022,"Constantino, Nicholas",Pretending to Be Good: Explaining Wei ? in the Xunzi,Philosophy East and West,10.1353/pew.2022.0053,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,671–692,3,72,,
J5JCL6EF,journalArticle,2022,"Wilde, Niels",Anthropocene Horcruxes: Toward a Theory of Distributed Identities,Substance,10.1353/sub.2022.0014,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,73–89,2,51,,
QR65UDHL,journalArticle,2023,"Wolkenstein, Fabio",Ethics and Affect in Resistance to Democratic Regressions,Analyse & Kritik,10.1515/auk-2023-2008,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,85–109,1,45,,Publisher: De Gruyter
5W5XNP4E,journalArticle,2022,"Erman, Eva; Furendal, Markus",The Global Governance of Artificial Intelligence: Some Normative Concerns,Moral Philosophy and Politics,10.1515/mopp-2020-0046,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,267–291,2,9,,Publisher: De Gruyter
XDMC2LBV,journalArticle,2022,"Müller, Luise",Domesticating Artificial Intelligence,Moral Philosophy and Politics,10.1515/mopp-2020-0054,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,219–237,2,9,,Publisher: De Gruyter
NYF9CSIE,journalArticle,2022,"Ferretti, Thomas",An Institutionalist Approach to Ai Ethics: Justifying the Priority of Government Regulation Over Self-Regulation,Moral Philosophy and Politics,10.1515/mopp-2020-0056,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,239–265,2,9,,Publisher: De Gruyter
YSK3JIPY,journalArticle,2021,"Hui, Aaron T.; Ahn, Shawn S.; Lye, Carolyn T.; Deng, Jun",Ethical Challenges of Artificial Intelligence in Health Care: A Narrative Review,"Ethics in Biology, Engineering and Medicine",10.1615/ethicsbiologyengmed.2022041580,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,55–71,1,12,,
DQ9CQNH3,journalArticle,2021,"Tekke, Aynur; Lale, Aybala","Ethics, Information Manipulation and Cyber Security in Social Media",Akademik \.Incelemeler Dergisi,10.17550/akademikincelemeler.958167,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,44–62,2,16,,
79TW3E7F,journalArticle,2021,"Corvino, Fausto",The Covid-19 Pandemic and Climate Change: Some Lessons Learned on Individual Ethics and Social Justice,Revista Portuguesa de Filosofia,10.17990/rpf/2021\emph772_0691,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,691–714,2-3,77,,
EKDZHIKW,journalArticle,2021,"Hole, Benjamin",Radically Hopeful Thinking for a Wicked Covid-19 Pandemic Problem,Revista Portuguesa de Filosofia,10.17990/rpf/2021\emph772_0751,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,751–768,2-3,77,,
DK8S4P2N,journalArticle,2021,"Dober, Hans Martin",Consciousness with Body and Soul: An Attempt at Cohen?s Never-Written Psychology,RUDN Journal of Philosophy,10.22363/2313-2302-2021-25-3-420-435,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,420–435,3,25,,
3FAV6R4B,journalArticle,2022,"Mukherjee, Asha",Jaina Ethics and Meditation: Self Purification Process Through Karmic Cycle,RUDN Journal of Philosophy,10.22363/2313-2302-2022-26-2-305-324,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,305–324,2,26,,
GL7MZCNU,journalArticle,2023,"Simion, Radu",(Re)Considering Geoengineering in an Ethical Biocultural Framework,Studia Universitatis Babes?-Bolyai Philosophia,10.24193/subbphil.2023.2.02,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,15–32,2,68,,
8JBDZ6LA,journalArticle,2021,"Laniuk, Yevhen",Freedom in the Age of Surveillance Capitalism: Lessons From Shoshana Zuboff,Ethics and Bioethics (in Central Europe),10.2478/ebce-2021-0004,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,67–81,1-2,11,,Publisher: Sciendo
NYZ7X5V9,journalArticle,2021,"Jedličková, Anetta",Ethical Implications of Procedural or Protocol Adjustments to Clinical Research Involving the Participation of Human Subjects During the Covid-19 Pandemic,Ethics and Bioethics (in Central Europe),10.2478/ebce-2021-0018,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,181–195,3-4,11,,Publisher: Sciendo
QUE2HFN6,journalArticle,2023,"Green, Erin; Haaz, Ignace","Review of Data Ethics, C. Stückelberger / P. Duggal",Journal of Ethics in Higher Education,10.26034/fr.jehe.2023.4033,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,131–143,,2,,
AJ9ZF6TR,journalArticle,2021,"Zeffiro, Andrea",From Data Ethics to Data Justice in/as Pedagogy,Studies in Social Justice,10.26522/ssj.v15i3.2546,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,450–457,3,15,,
CM7Z5TZC,journalArticle,2022,"Fardell, Marlowe",Well-Being as Need Satisfaction,Journal of Ethics and Social Philosophy,10.26556/jesp.v21i3.1283,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,,3,21,,
FCWZG9YU,journalArticle,2023,"Glazebrook, Tricia",Karen J. Warren: Her Work in the Making of Ecofeminism,Ethics and the Environment,10.2979/een.2023.a899187,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1–11,1,28,,
UUZJVUUF,journalArticle,2021,"Hood, Amelia; Gross, Marielle S.; Corbin, Bethany",Pay No Attention to That Man Behind the Curtain: An Ethical Analysis of the Monetization of Menstruation App Data,International Journal of Feminist Approaches to Bioethics,10.3138/ijfab-2021-03-22,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,144–156,2,14,,
FB5AC3EX,journalArticle,2021,"Green, Nancy L.",Argumentation Schemes: From Genetics to International Relations to Environmental Science Policy to Ai Ethics,Argument and Computation,10.3233/aac-210551,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,397–416,3,12,,
AATPHVBF,journalArticle,2021,"Ikeagwulonu, Chinaza Richard; Uneke, Chigozie Jesse; Uchejeso, Obeta Mark",Ethical Issues in Biomedical Research in Nigeria: A Systematic Review,Bangladesh Journal of Bioethics,10.3329/bioethics.v12i1.51904,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,35–48,1,12,,
7UXE3VDK,journalArticle,2021,"Saniotis, Arthur; Henneberg, Maciej",Neurosurgical Robots and Ethical Challenges to Medicine,Ethics in Science and Environmental Politics,10.3354/esep00197,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,25–30,,21,,
FSYQIDAZ,journalArticle,2023,"Starke, Georg; Elger, Bernice Simone; Clercq, Eva De",Machine Learning and its Impact on Psychiatric Nosology: Findings From a Qualitative Study Among German and Swiss Experts,Philosophy and the Mind Sciences,10.33735/phimisci.2023.9435,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,,,4,,
W9IRWKUL,journalArticle,2023,"Ott, Tabea; Dabrock, Peter",Vulnerable Integrity,De Ethica,10.3384/de-ethica.2001-8819.237347,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,47–60,3,7,,
84HAHZMQ,journalArticle,2021,"Papastephanou, Marianna",And That?s Not All: (Sur)Faces of Justice in Philosophy of Education,Philosophies,10.3390/philosophies6010010,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,10,10,6,,Publisher: Mdpi
AM9KVNUI,journalArticle,2022,"Tamburrini, Guglielmo",The Ai Carbon Footprint and Responsibilities of Ai Scientists,Philosophies,10.3390/philosophies7010004,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,4,4,7,,Publisher: Mdpi
VJADKZVR,journalArticle,2023,"Jaspe, Javier; Ortega, Ana",Review of the Concepts of Ethics and Morals in Light of Sdg 8,Philosophies,10.3390/philosophies8040061,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,61,4,8,,Publisher: Mdpi
8GB8AT4T,journalArticle,2022,"Villalobos-Antúnez, José Vicente; Guerrero-Lobo, José Francisco; Prats-Palma, Belisario; Rojas-Torrejón, Francisco","Ética, Tecnología y Desafíos de Futuro",Human Review. International Humanities Review / Revista Internacional de Humanidades,10.37467/revhuman.v11.4076,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,1–15,Monográfico,11,,
S8QTT42D,journalArticle,2021,"Nel, Marius J.",Engaging with Patronage and Corruption in a Corona-Defined World,HTS Theological Studies,10.4102/hts.v77i4.6555,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,1–9,4,77,,
ZLV4IVQN,journalArticle,2022,"Jetmarová, Jana; Trčka, Michal",?Roušky s Tulkou?: Věda a Etika V Liminalit\ve,Teorie Vědy / Theory of Science,10.46938/tv.2022.527,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,217–251,2,44,,
79KFF98V,journalArticle,2021,"Çakmak, Ahmet; Uzunpolat, Yakup",Din Kültürü Ve Ahlak Bilgisi Öugretmenlerine Göre Salgın Döneminde Uzaktan Eğitim,Tasavvur - Tekirdag Theology Journal,10.47424/tasavvur.916587,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,855–892,1,7,,
C86QQIM2,journalArticle,2022,"Guerra, Cristobal; Pinto-Cortez, Cristian; Peña, Fabiola; Toro, Edgardo; Calia, Clara; Reid, Corinne; Grant, Liz",Un Modelo Para Favorecer la Ética y Las Buenas Prácticas En Investigación Global e Intercultural: Aplicaciones En México y Chile,Persona y Bioética,10.5294/pebi.2021.25.2.4,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,2524–2524,2,25,,
XB7MYAMR,journalArticle,2021,"Petersen, Thomas Søbirk",Ethical Guidelines for the Use of Artificial Intelligence and the Challenges From Value Conflicts,Etikk I Praksis - Nordic Journal of Applied Ethics,10.5324/eip.v15i1.3756,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,25–40,,1,,
S7S3MCMN,journalArticle,2023,"Úriz, María-Jesús; Viscarret, Juan-Jesús; Ballestero, Alberto",Ethical Challenges of Social Work in Spain During Covid-19,Etikk I Praksis - Nordic Journal of Applied Ethics,10.5324/eip.v17i1.5038,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,45–57,,1,,
QPJI229I,journalArticle,2021,"Lee, Deborah","Reality, Unreality, and Artistic Deception: The Ethical Dimensions of the Knowledge Organization of Art Documentation",Knowledge Organization,10.5771/0943-7444-2020-8-631,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,631–645,8,47,,Publisher: Nomos Verlagsgesellschaft mbH & Co. KG
2SSS7ZUF,journalArticle,2021,"Zebrowski, Robin",Artificial Instinct: Lem?s Robots as a Model Case for Ai,Pro-Fil,10.5817/pf21-3-2423,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,92–102,Special Issue,22,,
TXUT2RYI,journalArticle,2022,"Raelin, Joseph A.",Refining the Ethics of Leadership-as-Practice,Business and Professional Ethics Journal,10.5840/bpej20224112,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,139–156,1,41,,
6W4IK5T2,journalArticle,2022,"Vivier, Elme; Painter, Mollie; Pogrund, Gideon; Myres, Kerrin",What an Ethics Management Program Cannot Sufficiently Address in an African Context,Business and Professional Ethics Journal,10.5840/bpej2022617121,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,287–314,2,41,,
MVWUW7QA,journalArticle,2023,"Halbusi, Hussam Al; Alhaidan, Homoud; Ramayah, T.; AlAbri, Salem",Ethical Leadership and Employees? Ethical Behavior,Business and Professional Ethics Journal,10.5840/bpej202344135,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,1–31,1,42,,
4WTVSKX8,journalArticle,2023,"Clancy, Rockwell Franklin; Zhu, Qin",Why Should Ethical Behaviors Be the Ultimate Goal of Engineering Ethics Education?,Business and Professional Ethics Journal,10.5840/bpej202346136,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,33–53,1,42,,
XYV47TAI,journalArticle,2021,"Preston, Christopher; Antonsen, Trine",Integrity and Agency: Negotiating New Forms of Human-Nature Relations in Biotechnology,Environmental Ethics,10.5840/enviroethics202143020,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,21–41,1,43,,
2GSBGWTT,journalArticle,2022,"Stockman, Caroline; Vieira, Paulo",Moral Machines,International Journal of Applied Philosophy,10.5840/ijap2023220180,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,97–112,1,36,,
EQHY78DC,journalArticle,2021,"Wood, Larry A.; Hedges, Peggy L.",Active Learning-Reflective Exercises for Face-to-Face and Remote Delivery of Governance and Business Ethics Classes,Journal of Business Ethics Education,10.5840/jbee20211810,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,181–198,,18,,
6BT5R3HU,journalArticle,2022,"McGrane, Fódhla",The Need to Personalise Business Ethics Education,Journal of Business Ethics Education,10.5840/jbee2022199,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,153–168,,19,,
KG3KSDG5,journalArticle,2022,"Keenan, James F.",Social Trust and the Ethics of Our Institutions,Journal of the Society of Christian Ethics,10.5840/jsce2022101067,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,245–263,2,42,,
